id,handle,text,is_retweet,original_author,time,lang,retweet_count,favorite_count
7.61E+17,HillaryClinton,As president I will defend and protect America’s public lands. https://t.co/Jb7DXwL9WS,FALSE,,2016-08-03T21:48:43,en,988,3653
7.61E+17,HillaryClinton,Anyone who can be provoked by a tweet shouldn’t be anywhere near nuclear weapons.,FALSE,,2016-08-03T21:47:25,en,15806,40309
7.61E+17,HillaryClinton,"""There is no doubt in my mind that Donald Trump is unqualified and unfit to be Commander-in-Chief.” —Hillary",FALSE,,2016-08-03T21:45:59,en,2861,11466
7.61E+17,HillaryClinton,"The RNC showed a negative, pessimistic view of America: That is not who we are.

Do we have challenges? Sure. Can we meet them? Absolutely!",FALSE,,2016-08-03T21:44:29,en,1941,9360
7.61E+17,HillaryClinton,"""We gotta make this economy work for everybody, not just those at the top.” —Hillary https://t.co/xUQEFdxnWO",FALSE,,2016-08-03T21:40:49,en,982,3716
7.61E+17,HillaryClinton,"""I was Capt. Khan’s commander in Iraq. The Khan family is our family."" https://t.co/Y1myW1WGjN via @PostOpinions",TRUE,washingtonpost,2016-08-03T20:58:58,en,1935,4035
7.61E+17,HillaryClinton,"Trump: ""I love war, in a certain way."" https://t.co/fnY9NFRE3R",FALSE,,2016-08-03T20:18:57,en,1591,3515
7.61E+17,HillaryClinton,"Trump thinks it's too hard to make his products in America, so we went and found 100 US manufacturers he could use. https://t.co/FCUCLJb1nr",FALSE,,2016-08-03T18:58:44,en,4570,8440
7.61E+17,HillaryClinton,"Donald Trump's message to workers: You're fired.
https://t.co/Fut2urP8nZ",FALSE,,2016-08-03T17:32:29,en,3240,6143
7.61E+17,realDonaldTrump,"Join me in Colorado, today! Look forward to seeing you!

Denver- 2pm
https://t.co/8VbvJYDa4F

Colorado Springs- 6pm
https://t.co/GZwqr4NbR0",TRUE,mike_pence,2016-08-03T17:20:29,en,3366,11462
7.61E+17,HillaryClinton,"Making our economy work for everyone starts by making sure those at the top pay their fair share in taxes.
https://t.co/uDdkrzKL9O",FALSE,,2016-08-03T14:38:32,en,2744,7201
7.61E+17,HillaryClinton,"If Trump is serious about ""making America great again,"" he should start by making his products in America.
https://t.co/1VVoUbgAn3",FALSE,,2016-08-03T13:54:08,en,6848,14176
7.61E+17,HillaryClinton,"Lincoln: ""War, at its best, is terrible.""
Trump: ""I love war.""

How Trump's words compare to former presidents': https://t.co/FFykARMR8m",FALSE,,2016-08-03T13:03:25,en,3291,6794
7.61E+17,realDonaldTrump,"Our incompetent Secretary of State, Hillary Clinton, was the one who started talks to give 400 million dollars, in cash, to Iran. Scandal!",FALSE,,2016-08-03T10:23:27,en,20208,48939
7.61E+17,realDonaldTrump,"There is great unity in my campaign, perhaps greater than ever before. I want to thank everyone for your tremendous support. Beat Crooked H!",FALSE,,2016-08-03T09:14:40,en,13680,49471
7.61E+17,realDonaldTrump,Great day in Virginia. Crowd was fantastic!,FALSE,,2016-08-03T02:51:00,en,5586,25531
7.61E+17,HillaryClinton,22 memorable moments from the Democratic Convention that you probably missed: https://t.co/xnvFiEKlJC https://t.co/bLqoDfFfvc,FALSE,,2016-08-03T02:30:03,en,2621,9391
7.61E+17,HillaryClinton,Just 98 days until Election Day. Here are 98 things that depend on the choice we make on November 8: https://t.co/RDRCEOJ4N4,FALSE,,2016-08-03T00:17:13,en,1838,5083
7.61E+17,realDonaldTrump,My daughter @IvankaTrump will be on @Greta tonight at 7pm. Enjoy! https://t.co/QySC5PLFMy,FALSE,,2016-08-02T21:52:32,en,6173,27918
7.61E+17,HillaryClinton,".@realdonaldtrump, this is how one usually looks when you are awarded the Purple Heart. Nothing easy about it. https://t.co/K59HLnzmhK",TRUE,TammyforIL,2016-08-02T21:40:56,en,24200,46043
7.61E+17,HillaryClinton,An important step forward on pay equity in Massachusetts. Women deserve equal pay across our nation. https://t.co/s560mVbiGQ,FALSE,,2016-08-02T21:17:40,en,2168,7318
7.61E+17,HillaryClinton,"No, this seriously happened... https://t.co/kAptsQAWR1",TRUE,TheBriefing2016,2016-08-02T21:03:45,en,2689,3834
7.61E+17,HillaryClinton,"First Trump attacked the Hotel Roanoke. Then a Gold Star VA family. Today, he kicked a baby out of a VA rally. Virginia is not for haters!",TRUE,timkaine,2016-08-02T19:52:02,en,5964,14692
7.61E+17,realDonaldTrump,Report raises questions about ‘Clinton Cash’ from Russians during ‘reset' https://t.co/vVcAzY2zcp,FALSE,,2016-08-02T19:38:16,en,11194,21540
7.61E+17,realDonaldTrump,President Obama will go down as perhaps the worst president in the history of the United States!,FALSE,,2016-08-02T19:07:25,en,29984,80517
7.61E+17,realDonaldTrump,Democrat Fire Marshal Turns THOUSANDS of Trump Supporters Away at Columbus Rally https://t.co/TO8oE5cv8Z via @gatewaypundit,TRUE,gatewaypundit,2016-08-02T19:00:04,en,5040,9071
7.61E+17,realDonaldTrump,"#ICYMI: John Podesta’s Brother Pocketed $180,000 from Putin’s Uranium Company: https://t.co/d0LfyiBlvX https://t.co/I5fF3didZs",FALSE,,2016-08-02T18:27:51,en,8245,14864
7.61E+17,HillaryClinton,"Under Trump, our economy would lose 3.5 million jobs.

Hillary's plan would create 10.4 million—in one term alone. https://t.co/MsVrIdXbDF",FALSE,,2016-08-02T18:26:31,en,2409,5648
7.61E+17,realDonaldTrump,#CrookedHillary https://t.co/xe0I0EmxMa,FALSE,,2016-08-02T18:13:10,und,13816,28122
7.61E+17,realDonaldTrump,"Join me in Florida tomorrow! 
#MakeAmericaGreatAgain 

Daytona | 3pm- 
https://t.co/jbOS2s4qGI

Jacksonville | 7pm- 
https://t.co/XSF1kp7R54",FALSE,,2016-08-02T18:00:06,en,3577,10587
7.61E+17,realDonaldTrump,STATEMENT IN RESPONSE TO PRESIDENT OBAMA'S FAILED LEADERSHIP: https://t.co/SPgFIFuSO7,FALSE,,2016-08-02T17:47:19,en,7677,17139
7.61E+17,HillaryClinton,All Kauveri wanted for her seventh birthday was to meet Hillary (and a Star Wars Lego set). She got both! https://t.co/d0yNvue7LH,FALSE,,2016-08-02T17:43:44,en,3642,17896
7.61E+17,HillaryClinton,"President Obama strongly rebukes Donald Trump: He is ""unfit to serve as president"" https://t.co/tFiDnVuOD4 https://t.co/AeentEOpfq",TRUE,CNN,2016-08-02T17:21:45,en,3547,6845
7.61E+17,realDonaldTrump,Thank you Virginia! #ImWithYou https://t.co/9inCh1BVwM,FALSE,,2016-08-02T16:57:16,en,5118,17980
7.61E+17,HillaryClinton,This from a man who says he’s “sacrificed” for our country. https://t.co/oId7LJdrx8,FALSE,,2016-08-02T16:09:45,en,3778,7449
7.61E+17,HillaryClinton,"The #DemConvention painted a bright picture of America—filled with diversity, love &amp; hope.

The RNC was...different. https://t.co/Vo71rzElsE",FALSE,,2016-08-02T15:56:41,en,1247,4093
7.60E+17,HillaryClinton,12 moments from the past week that will make you proud to be a Democrat: https://t.co/rNqHyg5CrL,FALSE,,2016-08-02T15:32:27,en,1113,3705
7.60E+17,HillaryClinton,Wonderful: Men at #DemConvention describe what electing a woman president means to them https://t.co/zrGQJ3bgGw #ImWithHer,TRUE,ChelseaClinton,2016-08-02T15:07:16,en,1103,3213
7.60E+17,HillaryClinton,".@realDonaldTrump, when someone puts in the work, you are supposed to pay them.
https://t.co/fDVl1mWxrU",FALSE,,2016-08-02T14:32:04,en,2659,7622
7.60E+17,HillaryClinton,"A former McCain advisor says Hillary's policies ""will result in a stronger U.S. economy under almost any scenario."" https://t.co/TGh3Zy5ndP",FALSE,,2016-08-02T12:21:18,en,3582,7951
7.60E+17,realDonaldTrump,The Washington Post calls out #CrookedHillary for what she REALLY is. A PATHOLOGICAL LIAR! Watch that nose grow! https://t.co/FsrUGByuuD,FALSE,,2016-08-02T10:24:03,en,27134,51784
7.60E+17,realDonaldTrump,Great afternoon in Ohio &amp; a great evening in Pennsylvania - departing now. See you tomorrow Virginia! https://t.co/jQTQYBFpdb,FALSE,,2016-08-02T02:22:42,en,15921,63235
7.60E+17,HillaryClinton,"Barack, Michelle, Joe, Bernie, Elizabeth, Bill, Tim, Hillary, and more: Watch the best moments from the DNC.
https://t.co/EWJr9oXweD",FALSE,,2016-08-02T02:01:57,en,6325,16485
7.60E+17,realDonaldTrump,"Just leaving Mechanicsburg, PA. Incredible crowd-- so enthusiastic! Will be back soon. #MAGA https://t.co/RbuXfDZ5w9",FALSE,,2016-08-02T01:58:48,en,7284,25285
7.60E+17,realDonaldTrump,".@realDonaldTrump stops by overflow room in Mechanicsburg, Pennsylvania- prior to main rally. #TrumpMovement #MAGA🇺🇸 https://t.co/aFLka9ZJRn",TRUE,DanScavino,2016-08-02T01:40:37,en,7632,17418
7.60E+17,realDonaldTrump,Vast numbers of manufacturing jobs in Pennsylvania have moved to Mexico and other countries. That will end when I win!,FALSE,,2016-08-02T01:33:45,en,8674,27823
7.60E+17,HillaryClinton,Road trip: Tag along on Hillary and @TimKaine's bus tour through Ohio and Pennsylvania → https://t.co/oA2spAUmu9 https://t.co/xj3HOYaFBc,FALSE,,2016-08-02T01:17:23,en,1057,4606
7.60E+17,HillaryClinton,"Trump wants to be our Commander-in-Chief. Here's how he's treated veterans thus far:
https://t.co/iquFJ676Rj",FALSE,,2016-08-02T00:02:03,en,7450,12162
7.60E+17,realDonaldTrump,"Thanks to @pnehlen for your kind words, very much appreciated.",FALSE,,2016-08-01T23:25:11,en,5317,17309
7.60E+17,realDonaldTrump,"Join me in Florida on Wednesday! Daytona &amp; Jacksonville:

Daytona | 3pm- https://t.co/rJjYUbwiLL
Jacksonville | 7pm- https://t.co/zfxeNbr1nq",FALSE,,2016-08-01T23:02:59,en,3966,11949
7.60E+17,realDonaldTrump,"During the GOP convention, CNN cut away from the victims of illegal immigrant violence. They don’t want them heard. https://t.co/EHRiLkQDWD",FALSE,,2016-08-01T22:54:27,en,10848,21259
7.60E+17,realDonaldTrump,When will CNN do a segment on Hillary’s plan to increase Syrian refugees 550% and how much it will cost?,FALSE,,2016-08-01T22:52:39,en,12297,29451
7.60E+17,realDonaldTrump,Hillary Clinton raked in money from regimes that horribly oppress women and gays &amp; refuses to speak out against Radical Islam.,FALSE,,2016-08-01T22:52:00,en,11249,27672
7.60E+17,realDonaldTrump,"Hillary, whose decisions have led to the deaths of many, accepted $ from a business linked to ISIS. Silence at CNN. https://t.co/gJYSSXtpaz",FALSE,,2016-08-01T22:46:28,en,13282,24596
7.60E+17,HillaryClinton,"JUST IN: World's 4th richest person, Warren Buffett, challenges Trump to release his taxes. ""I'm under audit too."" https://t.co/L9BgMOYuw2",TRUE,CNBCnow,2016-08-01T22:25:45,en,10813,17884
7.60E+17,realDonaldTrump,Crooked Hillary Clinton is 100% owned by her donors. #ImWithYou #MAGA https://t.co/iYM3CCWS2z,FALSE,,2016-08-01T21:42:57,en,16950,37329
7.60E+17,HillaryClinton,"Cheryl's husband died serving our country. 

Trump's company scammed her out of money she needed for her family. https://t.co/gfMeiJZ3DW",FALSE,,2016-08-01T21:27:53,en,5541,9257
7.60E+17,realDonaldTrump,"Thank you Columbus, Ohio! I will be back soon. #ImWithYou #MAGA https://t.co/vMf1EPJp4r",FALSE,,2016-08-01T20:42:50,en,4927,17927
7.60E+17,realDonaldTrump,"Thank you Oklahoma &amp; Virginia! 
#MakeAmericaGreatAgain #ImWithYou https://t.co/WUdY7feRvV",FALSE,,2016-08-01T20:40:27,en,9263,26571
7.60E+17,HillaryClinton,.@IAFFLocal5 responds to @realDonaldTrump attack over the weekend. @LauraWalkerKC @JakeSherman @TheFix https://t.co/DIU8kYDItp,TRUE,IAFFTreg,2016-08-01T19:48:56,en,1544,3297
7.60E+17,HillaryClinton,"Hello, Virginia! After an exciting week on the trail with @HillaryClinton, I'm so happy to be home. -TK",TRUE,HillaryforVA,2016-08-01T19:34:11,en,562,2536
7.60E+17,HillaryClinton,"Why not carrier pigeons, @realDonaldTrump?
https://t.co/lNrJcakpJW",FALSE,,2016-08-01T19:13:27,en,2055,5199
7.60E+17,realDonaldTrump,People believe CNN these days almost as little as they believe Hillary....that's really saying something!,FALSE,,2016-08-01T18:47:54,en,9448,30292
7.60E+17,realDonaldTrump,"The people who support Hillary sit behind CNN anchor chairs, or headline fundraisers - those disconnected from real life.",FALSE,,2016-08-01T18:46:58,en,8041,23791
7.60E+17,realDonaldTrump,Will CNN send its cameras to the border to show the massive unreported crisis now unfolding -- or are they worried it will hurt Hillary?,FALSE,,2016-08-01T18:45:22,en,11571,33403
7.60E+17,realDonaldTrump,When will we see stories from CNN on Clinton Foundation corruption and Hillary's pay-for-play at State Department?,FALSE,,2016-08-01T18:44:04,en,12657,31521
7.60E+17,realDonaldTrump,"CNN anchors are completely out of touch with everyday people worried about rising crime, failing schools and vanishing jobs.",FALSE,,2016-08-01T18:43:25,en,8079,26209
7.60E+17,realDonaldTrump,CNN will soon be the least trusted name in news if they continue to be the press shop for Hillary Clinton.,FALSE,,2016-08-01T18:42:50,en,9795,29010
7.60E+17,HillaryClinton,"""No one—no one—has given more for our freedom and security than our Gold Star families."" —@POTUS at @DAVHQ https://t.co/4xONzNk04z",TRUE,WhiteHouse,2016-08-01T18:07:12,en,1406,3618
7.60E+17,HillaryClinton,17 Gold Star families write to Trump: “Ours is a sacrifice you will never know.” (via @votevets) https://t.co/rfpcUFLbdn,TRUE,kylegriffin1,2016-08-01T16:49:58,en,3922,6806
7.60E+17,HillaryClinton,".@FLOTUS brought the house down.
A Muslim family reminded us what America is about.
We shattered a glass ceiling. https://t.co/J6AR3eaNU8",FALSE,,2016-08-01T16:21:42,en,2098,7820
7.60E+17,HillaryClinton,"Kind of assumed Trump's approach would be more RT if by land, like if by sea. https://t.co/ddEI0z9LR9",TRUE,TheBriefing2016,2016-08-01T15:13:50,en,881,1825
7.60E+17,realDonaldTrump,"Join Governor Mike Pence in Reno, Nevada- tonight at 7pm! Tickets available at: https://t.co/4nLjRGyFYw",FALSE,,2016-08-01T14:52:50,en,3769,12470
7.60E+17,realDonaldTrump,"#CrookedHillary 
https://t.co/oHI6xrDJU0",FALSE,,2016-08-01T14:48:22,und,8836,19964
7.60E+17,HillaryClinton,"Watch backstage as Hillary, @TimKaine, and their families listen to the benediction to close out the DNC. https://t.co/L2qe6EWCjf",FALSE,,2016-08-01T14:21:16,en,2164,6183
7.60E+17,HillaryClinton,"Meet another Gold Star family with some personal perspective on Donald Trump:
https://t.co/z2eJfg9dv0",FALSE,,2016-08-01T13:10:29,en,6134,10314
7.60E+17,realDonaldTrump,"So with all of the Obama tough talk on Russia and the Ukraine, they have already taken Crimea and continue to push. That's what I said!",FALSE,,2016-08-01T13:03:02,en,6717,21691
7.60E+17,realDonaldTrump,"When I said in an interview that Putin is ""not going into Ukraine, you can mark it down,"" I am saying if I am President. Already in Crimea!",FALSE,,2016-08-01T12:50:32,en,5644,19160
7.60E+17,realDonaldTrump,"This story is not about Mr. Khan, who is all over the place doing interviews, but rather RADICAL ISLAMIC TERRORISM and the U.S. Get smart!",FALSE,,2016-08-01T11:27:43,en,12496,35663
7.60E+17,realDonaldTrump,"Mr. Khan, who does not know me, viciously attacked me from the stage of the DNC and is now all over T.V. doing the same - Nice!",FALSE,,2016-08-01T11:10:51,en,8958,28804
7.60E+17,HillaryClinton,"Your courage is inspiring, Mrs. Khan—and you’re right. https://t.co/wWrx9f65o0",FALSE,,2016-08-01T02:00:23,en,6615,18160
7.60E+17,HillaryClinton,"Do all the good we can, in all the ways we can, in all the places we can, for all the people we can.
https://t.co/L2qe6FedaN",FALSE,,2016-08-01T01:01:58,en,6077,16048
7.60E+17,realDonaldTrump,"Wow, it is unbelievable how distorted, one-sided and biased the media is against us. The failing @nytimes is a joke. @CNN is laughable!",FALSE,,2016-08-01T00:57:15,en,14812,46577
7.60E+17,HillaryClinton,The @HoustonChron endorsed @MittRomney in 2012. Here's why they're endorsing Hillary in 2016: https://t.co/UtZQtQ34fi,FALSE,,2016-07-31T23:10:32,en,3183,8127
7.60E+17,HillaryClinton,Road trip. https://t.co/l87tQGIngk,FALSE,,2016-07-31T21:33:10,en,1569,9554
7.60E+17,realDonaldTrump,"""@RealJamesWoods:  Without absolutely OWNING the liberal media, HillaryClinton wouldn't stand a chance. #VoterFraud and #MSM her only hope.""",FALSE,,2016-07-31T20:31:06,en,14214,36501
7.60E+17,realDonaldTrump,"The dishonest media is fawning over the Democratic Convention. I wonder why, then, my speech had millions of more viewers than Crooked H?",FALSE,,2016-07-31T20:09:00,en,10299,38631
7.60E+17,HillaryClinton,"He’s also made clear he’s fully committed to Hillary's policy agenda, which he understands includes repeal of Hyde. https://t.co/lzHg0WpJst",TRUE,mayaharris_,2016-07-31T19:57:26,en,653,2061
7.60E+17,HillaryClinton,"She is a Gold Star mother, she is Muslim, and she has some words for Donald Trump. https://t.co/KlbmAQ2V0w https://t.co/hs16XIUoZK",TRUE,TheDemocrats,2016-07-31T19:12:01,en,3458,8196
7.60E+17,HillaryClinton,"Thank you, @JoeBiden. https://t.co/z1Jb6CrtzH",FALSE,,2016-07-31T18:55:38,en,2314,9419
7.60E+17,HillaryClinton,"Hillary is ""guided by the sacrifice"" of those that give their life to this country. Trump denigrates their families https://t.co/6nCEzUEtjh",TRUE,jmurray20,2016-07-31T18:00:47,en,887,2545
7.60E+17,HillaryClinton,"Sarah McBride, the first trans person to speak at a party convention: ""Despite our progress, so much work remains."" https://t.co/Kkt982nCSM",FALSE,,2016-07-31T16:02:15,en,2244,8194
7.60E+17,HillaryClinton,"Their paths may vary, but their call is the same. Meet the women of the U.S. Senate:
https://t.co/tHAcE6LziY",FALSE,,2016-07-31T14:17:24,en,3989,11128
7.60E+17,realDonaldTrump,"I was viciously attacked by Mr. Khan at the Democratic Convention. Am I not allowed to respond? Hillary voted for the Iraq war, not me!",FALSE,,2016-07-31T13:32:55,en,19415,58575
7.60E+17,realDonaldTrump,"Captain Khan, killed 12 years ago, was a hero, but this is about RADICAL ISLAMIC TERROR and the weakness of our ""leaders"" to eradicate it!",FALSE,,2016-07-31T12:57:21,en,15768,45620
7.60E+17,realDonaldTrump,Nielson Media Research final numbers on ACCEPTANCE SPEECH: TRUMP  32.2 MILLION.  CLINTON 27.8 MILLION.  Thank you!,FALSE,,2016-07-31T03:32:40,en,12480,42254
7.60E+17,HillaryClinton,"There's only one way to talk about Gold Star parents: with honor and respect. Capt. Khan is a hero. Together, we should pray for his family.",TRUE,JohnKasich,2016-07-31T03:00:45,en,17248,42688
7.60E+17,HillaryClinton,"A night to remember.
https://t.co/lJ2M2QtFJD",FALSE,,2016-07-31T01:26:46,en,3302,8851
7.60E+17,HillaryClinton,The American people have always made this country great. https://t.co/agqzKq3jOi,FALSE,,2016-07-31T00:40:32,en,3856,12534
7.60E+17,realDonaldTrump,Thank you to all of the television viewers that made my speech at the Republican National Convention #1 over Crooked Hillary and DEMS.,FALSE,,2016-07-30T23:00:07,en,11154,45527
7.60E+17,HillaryClinton,"Captain Khan and his family represent the best of America, and we salute them. https://t.co/MGeJXPF2DE",FALSE,,2016-07-30T22:31:28,en,8231,26690
7.60E+17,realDonaldTrump,Can you imagine if I had the small crowds that Hillary is drawing today in Pennsylvania. It would be a major media event! @CNN @FoxNews,FALSE,,2016-07-30T22:28:22,en,10389,32909
7.60E+17,realDonaldTrump,"NATO commander agrees members should pay up via @dcexaminer:
https://t.co/VZLDFy707K",FALSE,,2016-07-30T22:24:40,en,7710,19069
7.60E+17,realDonaldTrump,"Wow, NATO's top commander just announced that he agrees with me that alliance members must PAY THEIR BILLS. This is a general I will like!",FALSE,,2016-07-30T22:18:58,en,11913,37550
7.60E+17,realDonaldTrump,"The ""Rust Belt"" was created by politicians like the Clintons who allowed our jobs to be stolen from us by other countries like Mexico. END!",FALSE,,2016-07-30T22:12:36,en,9060,27701
7.60E+17,realDonaldTrump,"Crooked's stop in Johnstown, Pennsylvania, where jobs have been absolutely decimated by dumb politicians, drew less than 200 - with Bill, VP",FALSE,,2016-07-30T22:04:14,en,10420,30622
7.60E+17,realDonaldTrump,"#CrookedHillary = Obama's third term, which would be terrible news for our economic growth - seen below. https://t.co/y9WJoUaaql",FALSE,,2016-07-30T21:55:48,en,10489,26038
7.60E+17,realDonaldTrump,Word is that Crooked Hillary has very small and unenthusiastic crowds in Pennsylvania. Perhaps it is because her husband signed NAFTA?,FALSE,,2016-07-30T21:51:25,en,8611,28017
7.59E+17,HillaryClinton,"Our Commander-in-Chief shouldn’t insult and deride our generals, retired or otherwise.

That really should go without saying.",FALSE,,2016-07-30T20:34:33,en,6169,21563
7.59E+17,HillaryClinton,"Donald Trump says he wants to ""make America great again.""

Well, he could start by actually making things in America.",FALSE,,2016-07-30T20:26:57,en,4673,16244
7.59E+17,HillaryClinton,"We're going to make the biggest investment in new, good-paying jobs since World War II: https://t.co/eSMDdK4HRw",FALSE,,2016-07-30T20:23:42,en,1209,4118
7.59E+17,HillaryClinton,“Donald Trump spoke for 75 minutes and offered zero solutions.” —Hillary on Trump’s convention speech: https://t.co/XpTG9bmbEu,FALSE,,2016-07-30T20:20:02,en,1484,4818
7.59E+17,HillaryClinton,“I don’t think President Obama &amp; Vice President Biden get the credit they deserve for saving the American economy.” https://t.co/O4WVMHNmOd,FALSE,,2016-07-30T20:17:00,en,2696,8882
7.59E+17,HillaryClinton,"Americans don’t say: “I alone can fix it.”

We say: “Ok, how are we going to fix this together?”",FALSE,,2016-07-30T20:13:10,en,1780,7212
7.59E+17,HillaryClinton,"Don’t believe anyone who says “I alone can fix it.”

Those were actually Donald Trump’s words at the Republican convention in Cleveland.",FALSE,,2016-07-30T20:11:16,en,2105,8621
7.59E+17,HillaryClinton,We have the most productive workers in the world. We just need to give our people a chance to succeed: https://t.co/AONn3gbach,FALSE,,2016-07-30T20:09:32,en,1025,3729
7.59E+17,HillaryClinton,"""On Thursday, I was incredibly grateful and humbled to accept the Democratic Party’s nomination."" —Hillary",FALSE,,2016-07-30T20:07:07,en,990,6381
7.59E+17,realDonaldTrump,"I turned down a meeting with Charles and David Koch. Much better for them to meet with the puppets of politics, they will do much better!",FALSE,,2016-07-30T20:01:32,en,12269,35604
7.59E+17,realDonaldTrump,"Why doesn't the media want to report that on the two ""Big Thursdays"" when Crooked Hillary and I made our speeches - Republican's won ratings",FALSE,,2016-07-30T19:55:26,en,8302,28167
7.59E+17,HillaryClinton,"Listen in from Johnstown, PA as Hillary and @TimKaine discuss innovation and manufacturing: https://t.co/ESV9yL7umg",FALSE,,2016-07-30T19:53:25,en,539,2068
7.59E+17,HillaryClinton,Incredibly proud of Hillary and so happy to join her and Tim on the trail this week. https://t.co/u8LYZnUejj,TRUE,billclinton,2016-07-30T19:21:41,en,3274,20086
7.59E+17,realDonaldTrump,#CrookedHillary https://t.co/xyoPFJmByp,FALSE,,2016-07-30T18:34:54,und,10848,22528
7.59E+17,HillaryClinton,Get live updates from Hillary and @TimKaine's bus tour → https://t.co/8kbj5eeWmS https://t.co/Y2NJ43ovA3,FALSE,,2016-07-30T18:16:30,en,888,3701
7.59E+17,realDonaldTrump,"Crooked Hillary Clinton is soft on crime, supports open borders, and wants massive tax hikes. A formula for disaster!",FALSE,,2016-07-30T18:07:07,en,9749,28927
7.59E+17,realDonaldTrump,"Violent crime is rising across the United States, yet the DNC convention ignored it. Crime reduction will be one of my top priorities.",FALSE,,2016-07-30T18:06:17,en,9302,29923
7.59E+17,HillaryClinton,"Today in 1965, Pres Johnson signed Medicare &amp; Medicaid into law. We must protect &amp; strengthen these critical programs. That's why #ImWithHer",TRUE,Ann_OLeary,2016-07-30T17:45:01,en,1193,3606
7.59E+17,realDonaldTrump,Just got back from Colorado. The love and enthusiasm at two rallies was incredible. Big crowds!,FALSE,,2016-07-30T16:29:17,en,5383,23486
7.59E+17,HillaryClinton,"When any barrier falls in America, it clears the way for everyone. https://t.co/nz6Y29DMwP",FALSE,,2016-07-30T16:10:37,en,4300,14575
7.59E+17,HillaryClinton,Watch: #KhizrKhan asks Mitch McConnell and Paul Ryan to repudiate Trump. Tune in to @TheLastWord for the interview https://t.co/rtp6TJOySL,TRUE,MSNBC,2016-07-30T14:54:45,en,6827,11269
7.59E+17,realDonaldTrump,"While I am in OH &amp; PA - you can also join @Mike_Pence in Nevada on Mon!

Carson City: https://t.co/28G3RVbFsn

Reno: https://t.co/4nLjRGyFYw",FALSE,,2016-07-30T14:19:56,en,4059,12920
7.59E+17,realDonaldTrump,"Join me Monday in Columbus, Ohio &amp; Harrisburg, Pennsylvania! #MAGA

3pm in OH: https://t.co/DDg0AUsqRq

7pm in PA: https://t.co/VmSLBvL43l",FALSE,,2016-07-30T14:05:54,en,3847,11685
7.59E+17,HillaryClinton,"If you want to see the best of America, you need look no further than the example set by Army Captain Humayun Khan.
https://t.co/aEhY06r7St",FALSE,,2016-07-30T14:02:18,en,5607,14213
7.59E+17,realDonaldTrump,American homeownership rate in Q2 2016 was 62.9% - lowest rate in 51yrs. WE will bring back the  'American Dream!' https://t.co/yI4Q8FHRjp,FALSE,,2016-07-30T13:35:20,en,11058,29277
7.59E+17,realDonaldTrump,We are suffering through the worst long-term unemployment in the last 70 years. I want change - Crooked Hillary Clinton does not.,FALSE,,2016-07-30T12:57:48,en,9448,28503
7.59E+17,realDonaldTrump,"Hillary can never win over Bernie supporters. Her foreign wars, 
NAFTA/TPP support &amp; Wall Street ties are driving away millions of votes.",FALSE,,2016-07-30T12:54:44,en,8265,25503
7.59E+17,realDonaldTrump,"Colorado was amazing yesterday! So much support. Our tax, trade and energy reforms will bring great jobs to Colorado and the whole country.",FALSE,,2016-07-30T12:53:39,en,5033,20056
7.59E+17,realDonaldTrump,"""@patrioticpepe: @realDonaldTrump ONLY TRUMP CAN UNITE AMERICA AND FIX OBAMA'S MISTAKES!!! #Trump2016 https://t.co/yB72Bm2muM""",FALSE,,2016-07-30T06:59:41,en,12904,34302
7.59E+17,realDonaldTrump,"Thank you Denver, Colorado! 
#MakeAmericaGreatAgain! https://t.co/1KHrLdkOyW",FALSE,,2016-07-30T03:22:57,en,5294,18318
7.59E+17,realDonaldTrump,"As usual, Hillary &amp; the Dems are trying to rig the debates so 2 are up against major NFL games. Same as last time w/ Bernie. Unacceptable!",FALSE,,2016-07-30T03:03:43,en,16040,40926
7.59E+17,HillaryClinton,Hillary accepted the Democratic nomination for president on Thursday. (There were balloons.) https://t.co/yURPGlmYkR https://t.co/jbh1J7Oqwx,FALSE,,2016-07-30T02:11:57,en,2991,14348
7.59E+17,realDonaldTrump,#CrookedHillary Job Application https://t.co/CKXkAlGSiV,FALSE,,2016-07-30T01:01:43,en,17233,36278
7.59E+17,realDonaldTrump,Hillary Clinton should not be given national security briefings in that she is a lose cannon with extraordinarily bad judgement &amp; insticts.,FALSE,,2016-07-30T00:57:57,en,12073,39157
7.59E+17,realDonaldTrump,"Thank you to the amazing law enforcement officers in Colorado!
#MakeAmericaGreatAgain #LESM https://t.co/glxTQYAQiN",FALSE,,2016-07-30T00:34:52,en,9925,31072
7.59E+17,HillaryClinton,"Donald Trump has painted a dark, divisive picture of America. We have 102 days to stop him from becoming president.
https://t.co/hp3Bb0AS5Y",FALSE,,2016-07-30T00:19:17,en,4533,13945
7.59E+17,HillaryClinton,Headlines for the history books. https://t.co/K7GWRf2KM4,FALSE,,2016-07-29T23:07:13,en,767,3012
7.59E+17,HillaryClinton,"With the first local transmission of Zika in FL, it’s even more critical for Republicans to stop blocking action: https://t.co/KjmWMDOgDl",FALSE,,2016-07-29T22:31:44,en,2408,5950
7.59E+17,realDonaldTrump,Thank you Colorado Springs. Get out &amp; VOTE #TrumpPence16 in November! https://t.co/wK02fWzJey,FALSE,,2016-07-29T22:25:29,en,7733,23914
7.59E+17,realDonaldTrump,"""Only a Reagan or a Trump-like figure in the White House will achieve this goal."" https://t.co/6a7Ef12giZ",FALSE,,2016-07-29T20:04:03,en,8738,22154
